2017-01-29 18:00:00	1413	507	83	9142	3535	547	2217
2017-01-29 19:00:00	1424	512	38	9077	3584	592	2188
2017-01-29 20:00:00	1464	597	99	8992	3544	531	2374
2017-01-29 21:00:00	1416	625	115	9007	3549	515	2370
2017-01-29 22:00:00	1426	641	75	8979	3551	555	2356
2017-01-29 23:00:00	1435	514	NULL	8943	3705	630	2163
2017-01-30 00:00:00	1480	621	NULL	9866	2780	452	2259
2017-01-30 01:00:00	1457	596	23	9862	2832	429	2234
2017-01-30 02:00:00	1398	649	104	9861	2839	348	2309
2017-01-30 03:00:00	1367	603	78	9847	2930	374	2206
2017-01-30 04:00:00	1380	582	NULL	9744	3041	452	2120
2017-01-30 05:00:00	1374	618	45	9684	3056	422	2195
2017-01-30 06:00:00	1484	521	23	9517	3210	444	2186
2017-01-30 07:00:00	1450	609	43	9515	3158	424	2260
2017-01-30 08:00:00	1471	646	NULL	9434	3181	467	2275
2017-01-30 09:00:00	1428	686	NULL	9444	3174	467	2272
2017-01-30 10:00:00	1397	558	21	9442	3335	446	2134
2017-01-30 11:00:00	1418	635	61	9364	3315	406	2272
2017-01-30 12:00:00	1429	612	47	9239	3437	435	2246
2017-01-30 13:00:00	1352	659	48	9202	3504	434	2217
2017-01-30 14:00:00	1358	738	124	9151	3455	373	2378
2017-01-30 15:00:00	1388	696	NULL	9100	3518	497	2242
2017-01-30 16:00:00	1390	681	NULL	9086	3545	497	2229
2017-01-30 17:00:00	1405	694	23	9047	3556	474	2280
2017-01-30 18:00:00	1442	686	40	8986	3588	457	2326
2017-01-30 19:00:00	1507	684	78	8888	3623	419	2427
2017-01-30 20:00:00	1449	667	137	8910	3676	360	2411
2017-01-30 21:00:00	1401	793	40	8937	3571	457	2392
2017-01-30 22:00:00	1446	835	59	8862	3559	438	2498
2017-01-30 23:00:00	1362	770	94	8916	3654	403	2384
2017-01-31 00:00:00	1528	524	NULL	9995	3432	196	2911
2017-01-31 01:00:00	1412	601	NULL	10057	3409	196	2872
2017-01-31 02:00:00	1405	467	39	10013	3594	157	2770
2017-01-31 03:00:00	1385	501	NULL	9991	3602	196	2745
2017-01-31 04:00:00	1437	549	21	9849	3644	175	2866
2017-01-31 05:00:00	1435	531	36	9770	3743	160	2861
2017-01-31 06:00:00	1446	592	19	9669	3772	177	2916
2017-01-31 07:00:00	1489	639	22	9584	3767	174	3009
2017-01-31 08:00:00	1507	624	18	9518	3830	178	3008
2017-01-31 09:00:00	1429	623	NULL	9566	3861	196	2911
2017-01-31 10:00:00	1420	641	45	9527	3891	151	2965
2017-01-31 11:00:00	1424	584	NULL	9481	3990	196	2867
2017-01-31 12:00:00	1427	643	37	9421	3988	159	2966
2017-01-31 13:00:00	1412	688	NULL	9376	4003	196	2959
2017-01-31 14:00:00	1400	676	18	9310	4078	193	2953
2017-01-31 15:00:00	1416	636	NULL	9264	4148	211	2911
2017-01-31 16:00:00	1402	667	18	9257	4138	193	2946
2017-01-31 17:00:00	1423	593	45	9200	4248	166	2920
2017-01-31 18:00:00	1424	625	NULL	9151	4264	211	2908
2017-01-31 19:00:00	1406	673	21	9139	4246	190	2959
2017-01-31 20:00:00	1484	570	34	9040	4370	177	2947
2017-01-31 21:00:00	1359	781	NULL	9114	4210	211	2999
2017-01-31 22:00:00	1423	725	NULL	9017	4299	211	3007
2017-01-31 23:00:00	1377	650	NULL	9036	4401	211	2886
